Date,Time,Call Volume,AHT
23-07-2022,18:00,342,394
23-07-2022,18:30,373,392
23-07-2022,19:00,347,396
23-07-2022,19:30,333,405
23-07-2022,20:00,336,409
23-07-2022,20:30,334,408
23-07-2022,21:00,360,391
23-07-2022,21:30,360,407
23-07-2022,22:00,366,403
23-07-2022,22:30,361,391
23-07-2022,23:00,382,408
23-07-2022,23:30,370,396
24-07-2022,00:00,323,406
24-07-2022,00:30,355,407
24-07-2022,01:00,363,393
24-07-2022,01:30,320,398
24-07-2022,02:00,352,403
24-07-2022,02:30,375,393
24-07-2022,03:00,348,397
24-07-2022,03:30,346,399
24-07-2022,04:00,345,407
24-07-2022,04:30,316,392
24-07-2022,05:00,331,400
24-07-2022,05:30,347,389
24-07-2022,06:00,368,405
24-07-2022,06:30,331,405
24-07-2022,07:00,355,393
24-07-2022,07:30,349,397
24-07-2022,08:00,324,391
24-07-2022,08:30,335,403
24-07-2022,09:00,359,404
24-07-2022,09:30,353,390
24-07-2022,10:00,416,393
24-07-2022,10:30,380,407
24-07-2022,11:00,442,404
24-07-2022,11:30,384,405
24-07-2022,12:00,404,408
24-07-2022,12:30,395,398
24-07-2022,13:00,451,405
24-07-2022,13:30,430,405
24-07-2022,14:00,410,398
24-07-2022,14:30,436,404
24-07-2022,15:00,402,399
24-07-2022,15:30,436,391
24-07-2022,16:00,401,405
24-07-2022,16:30,405,391
24-07-2022,17:00,367,403
24-07-2022,17:30,333,389
24-07-2022,18:00,347,406
24-07-2022,18:30,376,402
24-07-2022,19:00,355,393
24-07-2022,19:30,333,407
24-07-2022,20:00,352,399
24-07-2022,20:30,354,392
24-07-2022,21:00,334,396
24-07-2022,21:30,339,405
24-07-2022,22:00,327,400
24-07-2022,22:30,348,390
24-07-2022,23:00,346,394
24-07-2022,23:30,370,389
25-07-2022,00:00,743,420
25-07-2022,00:30,796,413
25-07-2022,01:00,706,416
25-07-2022,01:30,802,404
25-07-2022,02:00,781,422
25-07-2022,02:30,810,405
25-07-2022,03:00,814,412
25-07-2022,03:30,756,416
25-07-2022,04:00,772,416
25-07-2022,04:30,743,408
25-07-2022,05:00,753,419
25-07-2022,05:30,788,406
25-07-2022,06:00,741,416
25-07-2022,06:30,791,413
25-07-2022,07:00,706,415
25-07-2022,07:30,792,409
25-07-2022,08:00,806,411
25-07-2022,08:30,744,413
25-07-2022,09:00,815,418
25-07-2022,09:30,791,411
25-07-2022,10:00,1158,419
25-07-2022,10:30,1169,416
25-07-2022,11:00,1156,419
25-07-2022,11:30,1182,421
25-07-2022,12:00,1154,407
25-07-2022,12:30,1142,405
25-07-2022,13:00,1176,418
25-07-2022,13:30,1176,413
25-07-2022,14:00,1231,419
25-07-2022,14:30,1113,406
25-07-2022,15:00,1196,418
25-07-2022,15:30,1211,413
25-07-2022,16:00,1163,406
25-07-2022,16:30,1163,414
25-07-2022,17:00,759,421
25-07-2022,17:30,754,405
25-07-2022,18:00,803,421
25-07-2022,18:30,795,406
25-07-2022,19:00,777,416
25-07-2022,19:30,811,409
25-07-2022,20:00,777,410
25-07-2022,20:30,759,421
25-07-2022,21:00,790,406
25-07-2022,21:30,780,422
25-07-2022,22:00,785,422
25-07-2022,22:30,807,419
25-07-2022,23:00,726,414
25-07-2022,23:30,779,407
26-07-2022,00:00,828,351
26-07-2022,00:30,795,339
26-07-2022,01:00,773,335
26-07-2022,01:30,818,347
26-07-2022,02:00,811,348
26-07-2022,02:30,777,351
26-07-2022,03:00,839,346
26-07-2022,03:30,808,343
26-07-2022,04:00,806,350
26-07-2022,04:30,797,335
26-07-2022,05:00,789,332
26-07-2022,05:30,836,346
26-07-2022,06:00,797,349
26-07-2022,06:30,791,335
26-07-2022,07:00,789,342
26-07-2022,07:30,832,349
26-07-2022,08:00,801,346
26-07-2022,08:30,808,348
26-07-2022,09:00,775,335
26-07-2022,09:30,757,342
26-07-2022,10:00,1219,337
26-07-2022,10:30,1245,341
26-07-2022,11:00,1158,334
26-07-2022,11:30,1193,340
26-07-2022,12:00,1208,336
26-07-2022,12:30,1207,351
26-07-2022,13:00,1253,341
26-07-2022,13:30,1229,340
26-07-2022,14:00,1165,337
26-07-2022,14:30,1200,339
26-07-2022,15:00,1239,346
26-07-2022,15:30,1214,332
26-07-2022,16:00,1207,342
26-07-2022,16:30,1208,340
26-07-2022,17:00,826,348
26-07-2022,17:30,810,351
26-07-2022,18:00,819,333
26-07-2022,18:30,819,346
26-07-2022,19:00,806,340
26-07-2022,19:30,860,335
26-07-2022,20:00,786,334
26-07-2022,20:30,796,344
26-07-2022,21:00,822,351
26-07-2022,21:30,769,351
26-07-2022,22:00,781,339
26-07-2022,22:30,826,339
26-07-2022,23:00,843,341
26-07-2022,23:30,805,338
27-07-2022,00:00,604,439
27-07-2022,00:30,574,445
27-07-2022,01:00,586,449
27-07-2022,01:30,608,453
27-07-2022,02:00,562,444
27-07-2022,02:30,619,437
27-07-2022,03:00,624,448
27-07-2022,03:30,579,456
27-07-2022,04:00,608,438
27-07-2022,04:30,615,446
27-07-2022,05:00,575,453
27-07-2022,05:30,604,438
27-07-2022,06:00,575,451
27-07-2022,06:30,640,454
27-07-2022,07:00,586,446
27-07-2022,07:30,608,443
27-07-2022,08:00,631,442
27-07-2022,08:30,584,456
27-07-2022,09:00,585,456
27-07-2022,09:30,552,443
27-07-2022,10:00,881,449
27-07-2022,10:30,858,440
27-07-2022,11:00,887,438
27-07-2022,11:30,873,447
27-07-2022,12:00,911,440
27-07-2022,12:30,999,448
27-07-2022,13:00,923,448
27-07-2022,13:30,926,455
27-07-2022,14:00,940,442
27-07-2022,14:30,894,442
27-07-2022,15:00,933,443
27-07-2022,15:30,941,447
27-07-2022,16:00,924,442
27-07-2022,16:30,876,443
27-07-2022,17:00,649,446
27-07-2022,17:30,574,451
27-07-2022,18:00,580,437
27-07-2022,18:30,608,454
27-07-2022,19:00,589,441
27-07-2022,19:30,624,451
27-07-2022,20:00,585,442
27-07-2022,20:30,594,455
27-07-2022,21:00,601,445
27-07-2022,21:30,572,449
27-07-2022,22:00,578,447
27-07-2022,22:30,615,439
27-07-2022,23:00,619,439
27-07-2022,23:30,624,439
28-07-2022,00:00,752,399
28-07-2022,00:30,749,415
28-07-2022,01:00,808,401
28-07-2022,01:30,838,406
28-07-2022,02:00,813,396
28-07-2022,02:30,772,415
28-07-2022,03:00,775,414
28-07-2022,03:30,811,415
28-07-2022,04:00,828,403
28-07-2022,04:30,828,414
28-07-2022,05:00,752,408
28-07-2022,05:30,837,406
28-07-2022,06:00,804,397
28-07-2022,06:30,845,410
28-07-2022,07:00,836,402
28-07-2022,07:30,815,409
28-07-2022,08:00,824,407
28-07-2022,08:30,767,403
28-07-2022,09:00,833,400
28-07-2022,09:30,786,408
28-07-2022,10:00,1132,413
28-07-2022,10:30,1206,412
28-07-2022,11:00,1222,397
28-07-2022,11:30,1112,401
28-07-2022,12:00,1186,410
28-07-2022,12:30,1178,409
28-07-2022,13:00,1168,397
28-07-2022,13:30,1266,405
28-07-2022,14:00,1173,410
28-07-2022,14:30,1168,402
28-07-2022,15:00,1152,402
28-07-2022,15:30,1178,414
28-07-2022,16:00,1133,408
28-07-2022,16:30,1235,397
28-07-2022,17:00,765,398
28-07-2022,17:30,800,410
28-07-2022,18:00,804,407
28-07-2022,18:30,760,396
28-07-2022,19:00,799,402
28-07-2022,19:30,792,415
28-07-2022,20:00,844,407
28-07-2022,20:30,820,410
28-07-2022,21:00,838,415
28-07-2022,21:30,821,402
28-07-2022,22:00,776,397
28-07-2022,22:30,783,410
28-07-2022,23:00,746,406
28-07-2022,23:30,757,413
29-07-2022,00:00,606,397
29-07-2022,00:30,601,393
29-07-2022,01:00,584,384
29-07-2022,01:30,593,384
29-07-2022,02:00,565,399
29-07-2022,02:30,583,397
29-07-2022,03:00,619,394
29-07-2022,03:30,571,399
29-07-2022,04:00,563,387
29-07-2022,04:30,577,385
29-07-2022,05:00,579,386
29-07-2022,05:30,602,396
29-07-2022,06:00,581,384
29-07-2022,06:30,594,396
29-07-2022,07:00,584,385
29-07-2022,07:30,578,385
29-07-2022,08:00,552,398
29-07-2022,08:30,584,399
29-07-2022,09:00,600,392
29-07-2022,09:30,614,385
29-07-2022,10:00,861,385
29-07-2022,10:30,905,397
29-07-2022,11:00,882,380
29-07-2022,11:30,863,394
29-07-2022,12:00,867,397
29-07-2022,12:30,917,394
29-07-2022,13:00,840,389
29-07-2022,13:30,890,394
29-07-2022,14:00,919,386
29-07-2022,14:30,921,397
29-07-2022,15:00,871,393
29-07-2022,15:30,907,385
29-07-2022,16:00,874,396
29-07-2022,16:30,829,387
29-07-2022,17:00,554,388
29-07-2022,17:30,558,395
29-07-2022,18:00,583,387
29-07-2022,18:30,595,396
29-07-2022,19:00,558,398
29-07-2022,19:30,625,388
29-07-2022,20:00,603,384
29-07-2022,20:30,586,394
29-07-2022,21:00,551,389
29-07-2022,21:30,537,383
29-07-2022,22:00,622,397
29-07-2022,22:30,598,380
29-07-2022,23:00,570,385
29-07-2022,23:30,605,383
30-07-2022,00:00,377,438
30-07-2022,00:30,357,444
30-07-2022,01:00,344,452
30-07-2022,01:30,359,444
30-07-2022,02:00,360,446
30-07-2022,02:30,361,434
30-07-2022,03:00,352,437
30-07-2022,03:30,327,444
30-07-2022,04:00,361,436
30-07-2022,04:30,363,452
30-07-2022,05:00,362,445
30-07-2022,05:30,327,451
30-07-2022,06:00,382,450
30-07-2022,06:30,335,435
30-07-2022,07:00,366,445
30-07-2022,07:30,375,446
30-07-2022,08:00,353,452
30-07-2022,08:30,396,447
30-07-2022,09:00,355,436
30-07-2022,09:30,351,447
30-07-2022,10:00,434,445
30-07-2022,10:30,452,447
30-07-2022,11:00,397,442
30-07-2022,11:30,407,442
30-07-2022,12:00,417,444
30-07-2022,12:30,405,452
30-07-2022,13:00,440,436
30-07-2022,13:30,441,452
30-07-2022,14:00,414,434
30-07-2022,14:30,449,434
30-07-2022,15:00,436,436
30-07-2022,15:30,408,434
30-07-2022,16:00,421,449
30-07-2022,16:30,443,444
30-07-2022,17:00,361,453
30-07-2022,17:30,353,444
30-07-2022,18:00,360,437
30-07-2022,18:30,366,436
30-07-2022,19:00,358,443
30-07-2022,19:30,372,441
30-07-2022,20:00,346,443
30-07-2022,20:30,360,435
30-07-2022,21:00,360,443
30-07-2022,21:30,358,449
30-07-2022,22:00,327,440
30-07-2022,22:30,361,444
30-07-2022,23:00,370,444
30-07-2022,23:30,383,434
31-07-2022,00:00,384,427
31-07-2022,00:30,383,423
31-07-2022,01:00,400,421
31-07-2022,01:30,388,431
31-07-2022,02:00,412,420
31-07-2022,02:30,428,427
31-07-2022,03:00,392,425
31-07-2022,03:30,407,429
31-07-2022,04:00,389,416
31-07-2022,04:30,397,420
31-07-2022,05:00,380,418
31-07-2022,05:30,412,420
31-07-2022,06:00,385,428
31-07-2022,06:30,446,428
31-07-2022,07:00,369,430
31-07-2022,07:30,389,417
31-07-2022,08:00,397,412
31-07-2022,08:30,406,415
31-07-2022,09:00,395,423
31-07-2022,09:30,373,430
31-07-2022,10:00,477,420
31-07-2022,10:30,449,424
31-07-2022,11:00,524,426
31-07-2022,11:30,462,421
31-07-2022,12:00,473,413
31-07-2022,12:30,485,412
31-07-2022,13:00,475,427
31-07-2022,13:30,442,429
31-07-2022,14:00,482,424
31-07-2022,14:30,468,427
31-07-2022,15:00,502,415
31-07-2022,15:30,476,428
31-07-2022,16:00,491,428
31-07-2022,16:30,464,426
31-07-2022,17:00,411,419
31-07-2022,17:30,346,430
31-07-2022,18:00,396,430
31-07-2022,18:30,437,421
31-07-2022,19:00,396,414
31-07-2022,19:30,415,419
31-07-2022,20:00,391,420
31-07-2022,20:30,391,423
31-07-2022,21:00,394,417
31-07-2022,21:30,383,425
31-07-2022,22:00,390,426
31-07-2022,22:30,394,412
31-07-2022,23:00,369,419
31-07-2022,23:30,392,427
01-08-2022,00:00,614,339
01-08-2022,00:30,612,343
01-08-2022,01:00,620,340
01-08-2022,01:30,601,331
01-08-2022,02:00,624,335
01-08-2022,02:30,632,334
01-08-2022,03:00,594,335
01-08-2022,03:30,612,330
01-08-2022,04:00,643,345
01-08-2022,04:30,568,342
01-08-2022,05:00,602,348
01-08-2022,05:30,592,340
01-08-2022,06:00,603,339
01-08-2022,06:30,640,337
01-08-2022,07:00,599,333
01-08-2022,07:30,596,348
01-08-2022,08:00,628,341
01-08-2022,08:30,585,339
01-08-2022,09:00,594,344
01-08-2022,09:30,600,344
01-08-2022,10:00,897,333
01-08-2022,10:30,845,340
01-08-2022,11:00,893,342
01-08-2022,11:30,890,345
01-08-2022,12:00,912,332
01-08-2022,12:30,934,340
01-08-2022,13:00,861,336
01-08-2022,13:30,943,339
01-08-2022,14:00,904,348
01-08-2022,14:30,885,331
01-08-2022,15:00,885,342
01-08-2022,15:30,891,339
01-08-2022,16:00,888,341
01-08-2022,16:30,917,333
01-08-2022,17:00,584,346
01-08-2022,17:30,588,349
01-08-2022,18:00,584,341
01-08-2022,18:30,586,345
01-08-2022,19:00,624,339
01-08-2022,19:30,606,347
01-08-2022,20:00,614,331
01-08-2022,20:30,678,341
01-08-2022,21:00,621,341
01-08-2022,21:30,549,335
01-08-2022,22:00,594,345
01-08-2022,22:30,600,336
01-08-2022,23:00,615,337
01-08-2022,23:30,625,348
02-08-2022,00:00,698,349
02-08-2022,00:30,713,345
02-08-2022,01:00,773,333
02-08-2022,01:30,673,351
02-08-2022,02:00,682,341
02-08-2022,02:30,672,348
02-08-2022,03:00,732,339
02-08-2022,03:30,687,344
02-08-2022,04:00,704,343
02-08-2022,04:30,684,336
02-08-2022,05:00,673,336
02-08-2022,05:30,707,350
02-08-2022,06:00,749,344
02-08-2022,06:30,700,350
02-08-2022,07:00,703,349
02-08-2022,07:30,678,350
02-08-2022,08:00,675,343
02-08-2022,08:30,659,335
02-08-2022,09:00,681,347
02-08-2022,09:30,683,342
02-08-2022,10:00,1077,337
02-08-2022,10:30,1078,347
02-08-2022,11:00,1062,336
02-08-2022,11:30,1075,347
02-08-2022,12:00,1017,332
02-08-2022,12:30,1019,335
02-08-2022,13:00,1050,351
02-08-2022,13:30,1052,346
02-08-2022,14:00,1034,338
02-08-2022,14:30,1066,346
02-08-2022,15:00,1086,338
02-08-2022,15:30,1039,341
02-08-2022,16:00,1057,349
02-08-2022,16:30,1052,338
02-08-2022,17:00,682,336
02-08-2022,17:30,653,345
02-08-2022,18:00,715,332
02-08-2022,18:30,704,341
02-08-2022,19:00,661,343
02-08-2022,19:30,697,349
02-08-2022,20:00,681,341
02-08-2022,20:30,677,339
02-08-2022,21:00,692,344
02-08-2022,21:30,720,342
02-08-2022,22:00,669,348
02-08-2022,22:30,663,336
02-08-2022,23:00,665,346
02-08-2022,23:30,700,343
03-08-2022,00:00,691,466
03-08-2022,00:30,739,469
03-08-2022,01:00,726,468
03-08-2022,01:30,745,469
03-08-2022,02:00,718,465
03-08-2022,02:30,706,472
03-08-2022,03:00,700,458
03-08-2022,03:30,691,460
03-08-2022,04:00,763,462
03-08-2022,04:30,705,457
03-08-2022,05:00,724,464
03-08-2022,05:30,712,456
03-08-2022,06:00,743,468
03-08-2022,06:30,680,454
03-08-2022,07:00,711,459
03-08-2022,07:30,767,461
03-08-2022,08:00,737,469
03-08-2022,08:30,709,466
03-08-2022,09:00,750,473
03-08-2022,09:30,701,454
03-08-2022,10:00,1070,472
03-08-2022,10:30,1077,461
03-08-2022,11:00,1080,456
03-08-2022,11:30,1076,457
03-08-2022,12:00,1070,462
03-08-2022,12:30,1060,473
03-08-2022,13:00,1057,472
03-08-2022,13:30,1107,472
03-08-2022,14:00,1099,461
03-08-2022,14:30,1071,467
03-08-2022,15:00,1068,462
03-08-2022,15:30,1092,460
03-08-2022,16:00,1004,462
03-08-2022,16:30,1065,463
03-08-2022,17:00,734,455
03-08-2022,17:30,695,468
03-08-2022,18:00,740,456
03-08-2022,18:30,701,454
03-08-2022,19:00,717,471
03-08-2022,19:30,696,472
03-08-2022,20:00,747,458
03-08-2022,20:30,702,466
03-08-2022,21:00,692,472
03-08-2022,21:30,692,457
03-08-2022,22:00,707,460
03-08-2022,22:30,702,472
03-08-2022,23:00,738,468
03-08-2022,23:30,716,459
04-08-2022,00:00,589,405
04-08-2022,00:30,643,404
04-08-2022,01:00,662,406
04-08-2022,01:30,666,413
04-08-2022,02:00,631,408
04-08-2022,02:30,656,411
04-08-2022,03:00,615,397
04-08-2022,03:30,616,409
04-08-2022,04:00,627,416
04-08-2022,04:30,611,398
04-08-2022,05:00,633,412
04-08-2022,05:30,642,412
04-08-2022,06:00,646,412
04-08-2022,06:30,646,401
04-08-2022,07:00,643,411
04-08-2022,07:30,653,409
04-08-2022,08:00,650,415
04-08-2022,08:30,647,403
04-08-2022,09:00,678,415
04-08-2022,09:30,663,400
04-08-2022,10:00,1017,398
04-08-2022,10:30,1012,412
04-08-2022,11:00,979,402
04-08-2022,11:30,964,402
04-08-2022,12:00,956,414
04-08-2022,12:30,932,408
04-08-2022,13:00,958,403
04-08-2022,13:30,945,398
04-08-2022,14:00,964,408
04-08-2022,14:30,967,410
04-08-2022,15:00,968,406
04-08-2022,15:30,992,407
04-08-2022,16:00,953,405
04-08-2022,16:30,952,406
04-08-2022,17:00,630,405
04-08-2022,17:30,634,406
04-08-2022,18:00,686,416
04-08-2022,18:30,629,409
04-08-2022,19:00,658,413
04-08-2022,19:30,643,405
04-08-2022,20:00,665,397
04-08-2022,20:30,637,401
04-08-2022,21:00,644,414
04-08-2022,21:30,635,415
04-08-2022,22:00,640,411
04-08-2022,22:30,630,413
04-08-2022,23:00,649,407
04-08-2022,23:30,658,406
05-08-2022,00:00,576,431
05-08-2022,00:30,604,424
05-08-2022,01:00,619,434
05-08-2022,01:30,623,438
05-08-2022,02:00,629,419
05-08-2022,02:30,626,422
05-08-2022,03:00,636,422
05-08-2022,03:30,634,438
05-08-2022,04:00,626,421
05-08-2022,04:30,615,435
05-08-2022,05:00,636,432
05-08-2022,05:30,636,426
05-08-2022,06:00,556,426
05-08-2022,06:30,651,431
05-08-2022,07:00,603,419
05-08-2022,07:30,646,426
05-08-2022,08:00,608,435
05-08-2022,08:30,541,436
05-08-2022,09:00,595,431
05-08-2022,09:30,632,432
05-08-2022,10:00,934,432
05-08-2022,10:30,881,434
05-08-2022,11:00,898,425
05-08-2022,11:30,935,419
05-08-2022,12:00,976,426
05-08-2022,12:30,877,438
05-08-2022,13:00,906,427
05-08-2022,13:30,926,438
05-08-2022,14:00,892,421
05-08-2022,14:30,943,424
05-08-2022,15:00,988,429
05-08-2022,15:30,895,438
05-08-2022,16:00,893,421
05-08-2022,16:30,927,429
05-08-2022,17:00,601,421
05-08-2022,17:30,627,427
05-08-2022,18:00,641,423
05-08-2022,18:30,596,430
05-08-2022,19:00,619,419
05-08-2022,19:30,621,420
05-08-2022,20:00,631,430
05-08-2022,20:30,582,420
05-08-2022,21:00,629,426
05-08-2022,21:30,604,433
05-08-2022,22:00,627,433
05-08-2022,22:30,604,435
05-08-2022,23:00,640,438
05-08-2022,23:30,604,431
06-08-2022,00:00,384,348
06-08-2022,00:30,382,360
06-08-2022,01:00,400,346
06-08-2022,01:30,394,350
06-08-2022,02:00,371,349
06-08-2022,02:30,348,352
06-08-2022,03:00,391,360
06-08-2022,03:30,360,348
06-08-2022,04:00,376,363
06-08-2022,04:30,377,354
06-08-2022,05:00,389,364
06-08-2022,05:30,367,360
06-08-2022,06:00,416,354
06-08-2022,06:30,389,350
06-08-2022,07:00,396,354
06-08-2022,07:30,403,359
06-08-2022,08:00,415,345
06-08-2022,08:30,382,350
06-08-2022,09:00,386,351
06-08-2022,09:30,409,361
06-08-2022,10:00,484,350
06-08-2022,10:30,467,349
06-08-2022,11:00,455,352
06-08-2022,11:30,466,364
06-08-2022,12:00,443,346
06-08-2022,12:30,445,350
06-08-2022,13:00,445,358
06-08-2022,13:30,440,358
06-08-2022,14:00,455,351
06-08-2022,14:30,469,360
06-08-2022,15:00,443,347
06-08-2022,15:30,452,358
06-08-2022,16:00,452,356
06-08-2022,16:30,471,351
06-08-2022,17:00,427,351
06-08-2022,17:30,396,348
06-08-2022,18:00,344,351
06-08-2022,18:30,403,359
06-08-2022,19:00,366,347
06-08-2022,19:30,397,349
06-08-2022,20:00,365,349
06-08-2022,20:30,382,352
06-08-2022,21:00,369,352
06-08-2022,21:30,373,345
06-08-2022,22:00,366,352
06-08-2022,22:30,390,354
06-08-2022,23:00,420,349
06-08-2022,23:30,389,356
07-08-2022,00:00,519,367
07-08-2022,00:30,466,368
07-08-2022,01:00,471,367
07-08-2022,01:30,475,349
07-08-2022,02:00,510,365
07-08-2022,02:30,502,360
07-08-2022,03:00,471,352
07-08-2022,03:30,510,357
07-08-2022,04:00,494,368
07-08-2022,04:30,462,352
07-08-2022,05:00,491,357
07-08-2022,05:30,489,366
07-08-2022,06:00,491,364
07-08-2022,06:30,480,357
07-08-2022,07:00,499,355
07-08-2022,07:30,508,350
07-08-2022,08:00,475,355
07-08-2022,08:30,475,368
07-08-2022,09:00,491,368
07-08-2022,09:30,500,362
07-08-2022,10:00,582,351
07-08-2022,10:30,576,352
07-08-2022,11:00,574,353
07-08-2022,11:30,619,358
07-08-2022,12:00,618,359
07-08-2022,12:30,570,354
07-08-2022,13:00,608,354
07-08-2022,13:30,593,351
07-08-2022,14:00,563,350
07-08-2022,14:30,585,361
07-08-2022,15:00,547,358
07-08-2022,15:30,621,349
07-08-2022,16:00,574,359
07-08-2022,16:30,582,349
07-08-2022,17:00,516,367
07-08-2022,17:30,472,354
07-08-2022,18:00,483,363
07-08-2022,18:30,478,358
07-08-2022,19:00,510,361
07-08-2022,19:30,550,350
07-08-2022,20:00,451,363
07-08-2022,20:30,479,353
07-08-2022,21:00,492,349
07-08-2022,21:30,478,356
07-08-2022,22:00,480,364
07-08-2022,22:30,500,359
07-08-2022,23:00,475,351
07-08-2022,23:30,512,359
08-08-2022,00:00,672,349
08-08-2022,00:30,647,351
08-08-2022,01:00,633,332
08-08-2022,01:30,627,346
08-08-2022,02:00,696,335
08-08-2022,02:30,656,339
08-08-2022,03:00,682,347
08-08-2022,03:30,634,339
08-08-2022,04:00,614,347
08-08-2022,04:30,634,342
08-08-2022,05:00,668,335
08-08-2022,05:30,625,343
08-08-2022,06:00,679,345
08-08-2022,06:30,645,335
08-08-2022,07:00,641,334
08-08-2022,07:30,677,336
08-08-2022,08:00,682,347
08-08-2022,08:30,648,340
08-08-2022,09:00,654,337
08-08-2022,09:30,640,332
08-08-2022,10:00,1004,334
08-08-2022,10:30,982,333
08-08-2022,11:00,1038,335
08-08-2022,11:30,973,350
08-08-2022,12:00,968,348
08-08-2022,12:30,1019,333
08-08-2022,13:00,1029,341
08-08-2022,13:30,1008,342
08-08-2022,14:00,1015,337
08-08-2022,14:30,1031,350
08-08-2022,15:00,967,333
08-08-2022,15:30,967,342
08-08-2022,16:00,978,332
08-08-2022,16:30,999,351
08-08-2022,17:00,661,342
08-08-2022,17:30,645,345
08-08-2022,18:00,680,350
08-08-2022,18:30,682,344
08-08-2022,19:00,658,339
08-08-2022,19:30,628,348
08-08-2022,20:00,659,336
08-08-2022,20:30,702,340
08-08-2022,21:00,653,332
08-08-2022,21:30,631,336
08-08-2022,22:00,636,335
08-08-2022,22:30,640,346
08-08-2022,23:00,658,332
08-08-2022,23:30,713,336
09-08-2022,00:00,637,361
09-08-2022,00:30,640,366
09-08-2022,01:00,644,353
09-08-2022,01:30,631,350
09-08-2022,02:00,645,368
09-08-2022,02:30,647,350
09-08-2022,03:00,604,353
09-08-2022,03:30,625,361
09-08-2022,04:00,645,360
09-08-2022,04:30,643,358
09-08-2022,05:00,649,361
09-08-2022,05:30,631,369
09-08-2022,06:00,601,353
09-08-2022,06:30,611,358
09-08-2022,07:00,646,361
09-08-2022,07:30,615,355
09-08-2022,08:00,637,353
09-08-2022,08:30,657,368
09-08-2022,09:00,578,351
09-08-2022,09:30,628,350
09-08-2022,10:00,939,355
09-08-2022,10:30,924,362
09-08-2022,11:00,930,361
09-08-2022,11:30,952,367
09-08-2022,12:00,947,362
09-08-2022,12:30,977,350
09-08-2022,13:00,958,354
09-08-2022,13:30,950,360
09-08-2022,14:00,911,365
09-08-2022,14:30,936,361
09-08-2022,15:00,961,361
09-08-2022,15:30,957,361
09-08-2022,16:00,930,355
09-08-2022,16:30,948,362
09-08-2022,17:00,621,356
09-08-2022,17:30,627,359
09-08-2022,18:00,618,351
09-08-2022,18:30,626,353
09-08-2022,19:00,618,354
09-08-2022,19:30,656,362
09-08-2022,20:00,591,360
09-08-2022,20:30,631,362
09-08-2022,21:00,591,368
09-08-2022,21:30,613,360
09-08-2022,22:00,618,361
09-08-2022,22:30,617,358
09-08-2022,23:00,625,365
09-08-2022,23:30,672,350
10-08-2022,00:00,685,339
10-08-2022,00:30,662,335
10-08-2022,01:00,664,342
10-08-2022,01:30,675,333
10-08-2022,02:00,708,329
10-08-2022,02:30,694,327
10-08-2022,03:00,719,339
10-08-2022,03:30,656,326
10-08-2022,04:00,686,335
10-08-2022,04:30,653,331
10-08-2022,05:00,650,339
10-08-2022,05:30,661,339
10-08-2022,06:00,692,338
10-08-2022,06:30,649,327
10-08-2022,07:00,660,332
10-08-2022,07:30,689,339
10-08-2022,08:00,677,329
10-08-2022,08:30,611,338
10-08-2022,09:00,692,333
10-08-2022,09:30,719,331
10-08-2022,10:00,1025,336
10-08-2022,10:30,1002,335
10-08-2022,11:00,996,342
10-08-2022,11:30,986,323
10-08-2022,12:00,1055,323
10-08-2022,12:30,1025,341
10-08-2022,13:00,1085,327
10-08-2022,13:30,1015,336
10-08-2022,14:00,1019,323
10-08-2022,14:30,1056,329
10-08-2022,15:00,1037,332
10-08-2022,15:30,1051,327
10-08-2022,16:00,1007,340
10-08-2022,16:30,1033,330
10-08-2022,17:00,675,328
10-08-2022,17:30,696,330
10-08-2022,18:00,705,327
10-08-2022,18:30,688,340
10-08-2022,19:00,623,334
10-08-2022,19:30,693,333
10-08-2022,20:00,733,323
10-08-2022,20:30,705,324
10-08-2022,21:00,703,341
10-08-2022,21:30,702,334
10-08-2022,22:00,732,330
10-08-2022,22:30,655,330
10-08-2022,23:00,678,333
10-08-2022,23:30,709,326
11-08-2022,00:00,683,328
11-08-2022,00:30,623,338
11-08-2022,01:00,693,323
11-08-2022,01:30,659,328
11-08-2022,02:00,622,328
11-08-2022,02:30,686,335
11-08-2022,03:00,641,327
11-08-2022,03:30,656,342
11-08-2022,04:00,677,338
11-08-2022,04:30,633,330
11-08-2022,05:00,658,336
11-08-2022,05:30,647,341
11-08-2022,06:00,654,342
11-08-2022,06:30,630,338
11-08-2022,07:00,704,331
11-08-2022,07:30,657,329
11-08-2022,08:00,665,331
11-08-2022,08:30,692,333
11-08-2022,09:00,660,330
11-08-2022,09:30,673,328
11-08-2022,10:00,1031,330
11-08-2022,10:30,972,334
11-08-2022,11:00,974,333
11-08-2022,11:30,1055,330
11-08-2022,12:00,1022,330
11-08-2022,12:30,1063,334
11-08-2022,13:00,968,324
11-08-2022,13:30,977,330
11-08-2022,14:00,998,324
11-08-2022,14:30,1022,330
11-08-2022,15:00,1033,340
11-08-2022,15:30,958,324
11-08-2022,16:00,1005,337
11-08-2022,16:30,995,331
11-08-2022,17:00,678,338
11-08-2022,17:30,682,342
11-08-2022,18:00,613,337
11-08-2022,18:30,681,337
11-08-2022,19:00,654,339
11-08-2022,19:30,677,335
11-08-2022,20:00,688,329
11-08-2022,20:30,667,341
11-08-2022,21:00,657,338
11-08-2022,21:30,642,342
11-08-2022,22:00,660,328
11-08-2022,22:30,658,336
11-08-2022,23:00,677,334
11-08-2022,23:30,687,326
12-08-2022,00:00,627,342
